RTC Spindle Short,RTC Spindle Long
1.90264596155422,1.82210024728913
1.78700724768532,2.33441932870273
1.8972251088923,1.48906112297287
1.70092957586697,2.01786508348933
1.70092957586697,2.01786508348933
2.64552056937018,2.49323357209665
1.13991774085382,2.05518944588309
0.662905037807164,2.01965950373837
1.80170843122603,1.61000912147976
