RTC Short,RTC Long
0.286188733048152,0.470151442375719
0.252698618426014,0.37301939849249
0.215467796902372,0.295837739496934
0.204128702266109,0.177268709883859
0.186694435688537,0.340427860247733
0.0937907917196747,0.255905662554423
0.0831353838171788,0.377816849518301
0.281983552873695,0.354588981405307
0.515552303260383,0.409038104663451
0.200349218148818,0.271447381808957
