RTC Short,RTC Long
0.338328834903936,0.511204976736711
0.418258603939146,0.472995174743331
0.584347088858196,0.442150401657559
0.238300484401901,0.444744097647285
0.172788507653829,0.528406003373259
0.323981760580409,0.672982575247607
0.401562187358839,0.59620959723503
0.507861902478079,0.657342884866722
0.632878317560548,0.889445295805004
