RTC Short,RTC Long
0.338328834903936,0.511204976736711
0.517037451929908,0.472995174743331
0.453192427477259,0.685596507515981
0.238300484401901,0.444744097647285
0.159692756945641,0.528406003373259
0.285798463601769,0.622180396028282
0.314678855294741,0.672982575247607
0.507861902478079,0.657342884866722
0.507861902478079,0.657342884866722
0.619294763349389,0.885272620442178
